chr;pos;strand;Name;Islands_Name;Relation_to_Island;UCSC_RefGene_Name;UCSC_RefGene_Accession;UCSC_RefGene_Group;Phantom;DMR;Enhancer;HMM_Island;Regulatory_Feature_Name;Regulatory_Feature_Group;DHS;logFC;AveExpr;t;P.Value;adj.P.Val;B
chrX;123480277;+;cg10573235;;OpenSea;"SH2D1A;SH2D1A;SH2D1A;SH2D1A";"NM_002351;NM_001114937;NM_001114937;NM_002351";"5'UTR;1stExon;5'UTR;1stExon";;;;;X:123480223-123480570;Unclassified_Cell_type_specific;;-0.225150491596639;0.807929134210526;-10.1042702394854;2.98057664111787e-12;8.55873071116119e-10;17.7581575749185
chrX;48755675;-;cg06971254;chrX:48754500-48755329;S_Shore;"PQBP1;TIMM17B;PQBP1;PQBP1;PQBP1;PQBP1;TIMM17B;PQBP1;PQBP1;PQBP1;PQBP1;PQBP1";"NM_001032384;NM_001167947;NM_001167989;NM_001167992;NM_005710;NM_005710;NM_005834;NM_001167990;NM_001032383;NM_001032381;NM_144495;NM_001032382";"5'UTR;TSS1500;5'UTR;TSS200;5'UTR;1stExon;TSS1500;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR";;;;X:48639396-48640765;X:48754293-48755711;Promoter_Associated;;0.316977200868347;0.274563633947368;10.0961382248812;3.0477103770035e-12;8.74577041239409e-10;17.7358590728849
chrX;47496001;+;cg14019861;chrX:47497182-47497393;N_Shore;"ELK1;ELK1";"NM_001114123;NM_005229";"3'UTR;3'UTR";;;;;;;;-0.135203071708684;0.819167189473684;-10.0921191570677;3.08145577192451e-12;8.83681603371859e-10;17.7248353119084
chrX;18373603;-;cg04189389;chrX:18371897-18373148;S_Shore;SCML2;NM_006089;TSS1500;;;;;;;;-0.148181197478992;0.741103402631579;-10.0857925498342;3.13534799853767e-12;8.98548056251073e-10;17.7074779650987
chrX;54526673;+;cg10428230;chrX:54521445-54522749;S_Shelf;;;;;;;;;;;-0.171746694117647;0.460842447368421;-10.0839853408775;3.15091780234584e-12;9.02419561359355e-10;17.7025188323751
chrX;152113691;+;cg11019890;chrX:152110054-152110495;S_Shelf;ZNF185;NM_007150;Body;;;;;;;;-0.200306096358543;0.810639731578947;-10.0830416841875;3.15907900615723e-12;9.04165577197567e-10;17.6999291882293
chrX;152909097;-;cg10914789;chrX:152909013-152909214;Island;DUSP9;NM_001395;5'UTR;;DMR;;X:152562208-152563378;X:152907827-152909266;Unclassified_Cell_type_specific;;0.251719291876751;0.466667147368421;10.0799559432552;3.18591644477392e-12;9.11251178858444e-10;17.6914602772089
chrX;68525725;-;cg06967228;chrX:68525550-68525891;Island;;;;;;;X:68441843-68442609;;;;0.253414448179272;0.277051873684211;10.0759792118879;3.22084545433684e-12;9.20640409814569e-10;17.6805441638523
chrX;84498937;+;cg25730864;chrX:84498772-84499884;Island;ZNF711;NM_021998;TSS200;;;;X:84385429-84386685;X:84498786-84499201;Unclassified_Cell_type_specific;;0.0803282251820728;0.114446989210526;10.0749296672459;3.23012877818772e-12;9.22691658501967e-10;17.6776628197978
chrX;130964757;-;cg20469935;;OpenSea;LOC286467;NR_026975;TSS200;;;;;X:130964417-130965183;Promoter_Associated;;0.134641300560224;0.257110981578947;10.0709632733475;3.26545842394264e-12;9.32175557808462e-10;17.666772456981
chrX;46405090;-;cg26301245;chrX:46404634-46405165;Island;"ZNF674;LOC401588;ZNF674";"NM_001146291;NR_015378;NM_001039891";"TSS200;Body;TSS200";;;;X:46289535-46290146;X:46404458-46405206;Promoter_Associated;;0.250840590196078;0.239499007894737;10.0683521408717;3.28893076484681e-12;9.38264454494775e-10;17.6596020470123
chrX;117480246;-;cg24597825;chrX:117479565-117480488;Island;"WDR44;WDR44";"NM_019045;NM_019045";"1stExon;5'UTR";high-CpG:117364055-117364520;;;X:117363780-117364877;X:117479159-117481066;Promoter_Associated;;0.204126486078431;0.204855922894737;10.0667617762717;3.30331111927692e-12;9.41753354411354e-10;17.6552343191124
chrX;69650994;+;cg13545850;chrX:69653707-69654661;N_Shelf;"GDPD2;GDPD2;GDPD2;GDPD2";"NM_001171193;NM_001171192;NM_017711;NM_001171191";"Body;Body;Body;Body";;;;;;;;-0.149189440056022;0.790804939473684;-10.0652026899238;3.31747074247515e-12;9.45174826293325e-10;17.6509521692033
chrX;152940659;+;cg01231576;chrX:152938634-152939544;S_Shore;PNCK;NM_001039582;TSS1500;;;;;;;;-0.14823128154029;0.807398302332664;-10.0608583621723;3.35725254563655e-12;9.5588707330587e-10;17.6390184505231
chrX;20012260;-;cg23153367;chrX:20008521-20009440;S_Shelf;;;;;;;;;;;-0.137917002801121;0.591925873684211;-10.0586879042025;3.37730928524185e-12;9.60972868904839e-10;17.6330553454141
chrX;39970419;-;cg18765710;chrX:39953434-39969247;S_Shore;"BCOR;BCOR";"NM_001123384;NM_001123383";"5'UTR;5'UTR";;;;;X:39970294-39970480;Unclassified_Cell_type_specific;;-0.222452381232493;0.788222165789474;-10.0543937342354;3.41735070191216e-12;9.71734767383211e-10;17.6212557355996
chrX;70148340;-;cg13668826;chrX:70150675-70151002;N_Shelf;"SLC7A3;SLC7A3";"NM_001048164;NM_032803";"Body;Body";;;;;;;;-0.198405616246499;0.710415426315789;-10.0507350867223;3.45184698961336e-12;9.80906946229494e-10;17.6112005105022
chrX;129519061;+;cg14942312;;OpenSea;GPR119;NM_178471;1stExon;;;;;;;;-0.170285432212885;0.639040686842105;-10.0433526600309;3.52253621267403e-12;1.00034545893308e-09;17.5909056861189
chrX;148713279;-;cg03157806;chrX:148712839-148713679;Island;"TMEM185A;TMEM185A";"NM_032508;NM_032508";"5'UTR;1stExon";;;;X:148520659-148521552;;;;0.281852876498599;0.277686676052632;10.0405180190172;3.55006858178157e-12;1.00751084396402e-09;17.5831111453699
chrX;132544017;-;cg04143870;chrX:132547567-132550284;N_Shelf;GPC4;NM_001448;Body;;;;;;;;-0.212999130812325;0.538843065789474;-10.0389748923557;3.56514862084777e-12;1.0111352601449e-09;17.5788674951599
chrX;17393426;+;cg01813294;chrX:17393159-17395817;Island;NHS;NM_198270;TSS200;high-CpG:17303270-17303805;;;X:17302651-17305714;;;;0.309546696078431;0.33891485;10.0382387636188;3.57236530054937e-12;1.01252624891377e-09;17.5768430058723
chrX;15579482;-;cg23232263;;OpenSea;ACE2;NM_021804;3'UTR;;;;;;;;-0.175513866946779;0.671199871052632;-10.0292463357887;3.66173209175772e-12;1.03718443073032e-09;17.5521064156287
chrX;68385397;-;cg14430524;chrX:68384913-68385404;Island;"PJA1;PJA1;PJA1";"NM_022368;NM_001032396;NM_145119";"TSS200;TSS200;TSS200";;;;X:68301572-68302129;X:68383953-68385644;Promoter_Associated;;0.293664028991597;0.267576801315789;10.0243710427202;3.71113015795642e-12;1.05049692352278e-09;17.5386908883374
chrX;150152212;-;cg22876425;chrX:150151106-150152457;Island;HMGB3;NM_005342;5'UTR;;;;X:149901834-149904072;;;;0.326609487114846;0.373280034210526;10.0199988066564;3.75600751001608e-12;1.06251338027525e-09;17.5266569799365
chrX;70327995;-;cg02150469;;OpenSea;"CXorf65;IL2RG;CXorf65";"NM_001025265;NM_000206;NR_033212";"TSS1500;Body;TSS1500";;;;;X:70327955-70328139;Promoter_Associated_Cell_type_specific;;-0.178342408403361;0.633274047368421;-10.0151902156652;3.8060014973051e-12;1.07596080030723e-09;17.5134191654212
chrX;51545659;+;cg13524834;;OpenSea;MAGED1;NM_001005332;TSS1500;;;;;;;;-0.143617588795518;0.661017826315789;-10.0148674918164;3.80938093593643e-12;1.07622138669052e-09;17.512530613532
chrX;150070844;+;cg20783352;chrX:150066792-150068172;S_Shelf;;;;;;;;;;;-0.197030915406163;0.8189837;-10.0065093059684;3.89797597090706e-12;1.10054111512836e-09;17.4895133404336
chrX;106868304;-;cg07438602;chrX:106871621-106871827;N_Shelf;;;;;;;;;;;-0.175255356302521;0.79914042631579;-10.0038008957206;3.92713193993975e-12;1.10805849550733e-09;17.4820527854785
chrX;47862977;-;cg01869765;chrX:47863379-47863596;N_Shore;"ZNF182;ZNF182;SPACA5";"NM_001007088;NM_006962;NM_205856";"5'UTR;5'UTR;TSS1500";;;;X:47747762-47748017;;;;0.294000678011204;0.316488061842105;9.99843155646674;3.98559028660409e-12;1.12367634613074e-09;17.4672596129689
chrX;135385255;+;cg17274142;chrX:135382457-135382676;S_Shelf;GPR112;NM_153834;5'UTR;;;;;;;;-0.136206047058824;0.629556784210526;-9.99824692643139;3.98761610281514e-12;1.12367634613074e-09;17.4667508676483
chrX;153712066;+;cg22137300;chrX:153714288-153715375;N_Shelf;UBL4A;NM_014235;3'UTR;;;;;;;;-0.130774043417367;0.715254586842105;-9.99726473911843;3.99841057680717e-12;1.12599355963097e-09;17.4640443896953
chrX;52826694;-;cg24151308;;OpenSea;SPANXN5;NM_001009616;TSS1500;;;;;;;;-0.155679065826331;0.744855402631579;-9.99092838556397;4.06876668218313e-12;1.14507018328710e-09;17.4465811244807
chrX;69262096;+;cg21907794;;OpenSea;AWAT2;NM_001002254;Body;;;;;;;;-0.203600005602241;0.753214136842105;-9.9889116384746;4.09142293607398e-12;1.15069822521553e-09;17.4410217738946
chrX;37065901;+;cg09433669;chrX:37061615-37062006;S_Shelf;;;;;;;;;;;-0.173147699719888;0.418315636842105;-9.9886811663733;4.09402023020068e-12;1.15069822521553e-09;17.4403864220843
chrX;102883827;-;cg06323885;chrX:102884436-102884677;N_Shore;"TCEAL1;TCEAL1;TCEAL1";"NM_004780;NM_001006639;NM_001006640";"TSS200;TSS200;5'UTR";;;;X:102770483-102770808;X:102883611-102884326;Promoter_Associated_Cell_type_specific;;0.309854011148459;0.253555147894737;9.98130635405606;4.17802179834895e-12;1.17355513635933e-09;17.4200522883734
chrX;105066793;+;cg11194545;chrX:105066349-105067110;Island;"NRK;NRK";"NM_198465;NM_198465";"5'UTR;1stExon";;;;X:104952804-104953968;;;;0.24173966022409;0.493386528947368;9.97745718006234;4.22255937148496e-12;1.18530489680176e-09;17.4094363475342
chrX;23851466;-;cg18440824;;OpenSea;"APOO;APOO";"NM_024122;NR_026545";"3'UTR;Body";;;;;;;;-0.142673125210084;0.840752907894737;-9.97611347858187;4.2382203784041e-12;1.1889389215789e-09;17.4057299883324
chrX;129118022;-;cg13941987;chrX:129113845-129118029;Island;BCORL1;NM_021946;5'UTR;;;;X:128941100-128946452;;;;0.266980438095238;0.337417421052632;9.97177953071559;4.28913683595586e-12;1.20245209795929e-09;17.3937739537051
chrX;137793764;+;cg20271300;chrX:137793095-137794010;Island;"FGF13;FGF13;FGF13;FGF13;FGF13;FGF13;FGF13";"NM_001139500;NM_004114;NM_001139502;NM_004114;NM_001139501;NM_001139498;NM_033642";"Body;1stExon;Body;5'UTR;Body;Body;Body";high-CpG:137621167-137621766;DMR;;X:137620344-137622088;;;;0.283656976330532;0.262962664473684;9.97091941450181;4.29931548844868e-12;1.20453451673297e-09;17.3914008628261
chrX;71934213;+;cg09966745;chrX:71933681-71934265;Island;"PHKA1;PHKA1";"NM_002637;NM_001122670";"TSS200;TSS200";;;;X:71850213-71850977;X:71934172-71934471;Unclassified;TRUE;0.227208490140056;0.250731258421053;9.96849872365929;4.32809412460328e-12;1.21182207771117e-09;17.3847215695873
chrX;24044093;+;cg16190093;chrX:24042835-24044094;Island;KLHL15;NM_030624;5'UTR;;;;X:23952798-23954094;;;;0.203929450672269;0.222719860789474;9.96068890792629;4.42228477189199e-12;1.23740331677354e-09;17.3631670771533
chrX;149106299;+;cg25080215;chrX:149106113-149106682;Island;"LOC100272228;CXorf40B";"NR_027456;NM_001013845";"TSS1500;5'UTR";;;;X:148856772-148859104;;;;-0.0869165910364146;0.4373233;-9.95986269528063;4.43237053334103e-12;1.23943345212782e-09;17.3608863246655
chrX;99930094;-;cg22540489;;OpenSea;"SYTL4;SYTL4";"NM_080737;NM_001129896";"3'UTR;3'UTR";;;;;;;;-0.204179934733893;0.724098702631579;-9.95956862153416;4.43596599989525e-12;1.23964725923301e-09;17.3600745151145
chrX;48901346;-;cg01241836;chrX:48900510-48901469;Island;TFE3;NM_006521;TSS1500;;;;X:48787455-48788592;X:48900234-48902017;Promoter_Associated;;0.197645323201826;0.225155516580948;9.94733034772049;4.58825689600719e-12;1.2813877855798e-09;17.3262798925097
chrX;49646860;+;cg03674851;chrX:49643335-49643654;S_Shelf;"USP27X;USP27X";"NM_001145073;NM_001145073";"3'UTR;1stExon";;;;;;;;0.223065044817927;0.507003552631579;9.94620327079922;4.60254678021181e-12;1.28455936599227e-09;17.3231666061167
chrX;153627594;+;cg12038981;chrX:153626095-153627324;S_Shore;"RPL10;RPL10;SNORA70";"NM_006013;NR_026898;NR_000011";"Body;Body;TSS1500";;RDMR;;X:153280759-153280983;X:153625687-153628207;Promoter_Associated;;0.215238720952381;0.245713374210526;9.94546203842896;4.61196931810431e-12;1.28636930718162e-09;17.3211190340821
chrX;64891199;+;cg15917060;chrX:64887549-64887837;S_Shelf;MSN;NM_002444;Body;;;;;X:64891144-64891228;Promoter_Associated_Cell_type_specific;;-0.243287368627451;0.608894852631579;-9.94408495455459;4.62952691089956e-12;1.29044452730144e-09;17.3173148013227
chrX;133507394;+;cg16452396;chrX:133507134-133507666;Island;"PHF6;PHF6;PHF6;PHF6;PHF6;PHF6";"NM_001015877;NM_032335;NM_032458;NM_001015877;NM_032458;NM_032335";"1stExon;5'UTR;1stExon;5'UTR;5'UTR;1stExon";;;;X:133334629-133335409;X:133506720-133507660;Promoter_Associated;;0.225227576946779;0.209528685;9.94314276215207;4.64157886401605e-12;1.29298088477614e-09;17.3147118248922
chrX;110339485;-;cg20018767;chrX:110339364-110339679;Island;"PAK3;PAK3;PAK3;PAK3";"NM_001128166;NM_002578;NM_001128167;NM_002578";"5'UTR;1stExon;5'UTR;5'UTR";;DMR;;X:110226054-110226614;X:110338945-110340034;Unclassified_Cell_type_specific;TRUE;0.246828629691877;0.306124589473684;9.93792941375969;4.70884400121225e-12;1.31088469390137e-09;17.3003069019849
chrX;69501635;+;cg18742181;;OpenSea;"RAB41;ARR3";"NM_001032726;NM_004312";"TSS1500;3'UTR";;;;;;;;-0.201334601680672;0.834788;-9.93715181488409;4.71896158672713e-12;1.312866680225e-09;17.2981580245114
chrX;153744670;+;cg07912337;chrX:153744211-153744831;Island;"FAM3A;FAM3A;FAM3A;FAM3A;FAM3A";"NM_001171133;NR_033237;NM_001171134;NM_021806;NM_001171132";"TSS200;TSS200;TSS200;TSS200;TSS200";;;;X:153397255-153398486;X:153743842-153744988;Promoter_Associated;;0.257035907226891;0.292581866315789;9.93672386242642;4.72453924157481e-12;1.31358389336037e-09;17.2969753533796
chrX;128788913;+;cg09253663;chrX:128788003-128789195;Island;"APLN;APLN";"NM_017413;NM_017413";"5'UTR;1stExon";;;;X:128615752-128616827;;;;0.301971057338936;0.312546508684211;9.92984952593594;4.81505947731656e-12;1.33790216075814e-09;17.277974434336
chrX;129190003;-;cg24761863;;OpenSea;BCORL1;NM_021946;Body;;;TRUE;;;;;-0.163413410084034;0.635334142105263;-9.92901570967624;4.82615834550108e-12;1.34013572867997e-09;17.2756693134933
chrX;48458274;-;cg08783735;chrX:48455942-48456594;S_Shore;"WDR13;WDR13;WDR13";"NR_029427;NM_017883;NM_001166426";"Body;Body;Body";;;;;;;;-0.172086804481793;0.854247721052632;-9.92251645223188;4.91356617642768e-12;1.36346645791782e-09;17.2576987083955
chrX;39960365;+;cg04751297;chrX:39953434-39969247;Island;"BCOR;BCOR";"NM_001123384;NM_001123383";"5'UTR;5'UTR";;;;;;;;-0.183454917086835;0.790043384210526;-9.92230732595477;4.91640527844513e-12;1.36346645791782e-09;17.2571203770523
chrX;102766745;-;cg19605705;;OpenSea;RAB40A;NM_080879;5'UTR;;;;;;;;-0.132549696078431;0.812051781578947;-9.91688097195665;4.99065977076326e-12;1.38318346598501e-09;17.2421119792689
chrX;135333661;+;cg24347720;chrX:135332893-135333726;Island;MAP7D3;NM_024597;TSS200;;;;X:135160560-135161372;X:135332590-135334313;Promoter_Associated;TRUE;0.235671406106443;0.199439674210526;9.90835161562294;5.10968877274534e-12;1.41527713620511e-09;17.2185133783582
chrX;2848381;-;cg04710661;chrX:2846195-2847511;S_Shore;"ARSD;ARSD";"NM_009589;NM_001669";"TSS1500;TSS1500";;;;;;;;-0.124910061064426;0.83360622631579;-9.90694262755004;5.12962759426046e-12;1.41990167006133e-09;17.2146141410767
chrX;152583700;-;cg01959381;chrX:152584949-152585278;N_Shore;;;;;;;;;;;-0.179076394957983;0.772737952631579;-9.90587262329574;5.14482224868257e-12;1.42320798609418e-09;17.2116528344741
chrX;134142153;-;cg13906542;chrX:134138081-134138318;S_Shelf;;;;;;;;;;;-0.127726784313725;0.823325163157895;-9.90280901317818;5.18858085959986e-12;1.43440676309483e-09;17.2031732627432
chrX;134479056;+;cg03993368;chrX:134478644-134479057;Island;"ZNF75D;ZNF449";"NM_007131;NM_152695";"TSS1500;5'UTR";;;;X:134305172-134306836;;;;0.245636926134454;0.242557567631579;9.90190824319274;5.20151873934883e-12;1.43707625365035e-09;17.2006798444912
chrX;103402124;-;cg27479815;chrX:103401400-103401778;S_Shore;MCART6;NM_001012755;TSS1500;;;;;X:103401246-103402156;Promoter_Associated;;0.26385724047619;0.266044893421053;9.90151928590583;5.20711552273109e-12;1.43771545767089e-09;17.1996031402763
chrX;11278904;+;cg07764932;;OpenSea;"ARHGAP6;ARHGAP6;ARHGAP6";"NM_013423;NM_013427;NM_006125";"5'UTR;Body;Body";;;TRUE;;;;;-0.156979965266106;0.592843631578947;-9.89290516118118;5.33264803724991e-12;1.47144795595708e-09;17.1757525961605
chrX;17878442;-;cg06102971;chrX:17878441-17878888;Island;RAI2;NM_021785;5'UTR;;;;X:17788146-17789593;;;TRUE;0.261173755182073;0.4717982;9.89259298456242;5.33725470193493e-12;1.47179167694969e-09;17.1748880676431
chrX;68048104;+;cg21544051;chrX:68048659-68050252;N_Shore;EFNB1;NM_004429;TSS1500;;;;X:67964550-67964959;X:68047578-68048227;Unclassified;;0.279807556862745;0.386685568421053;9.8921664045199;5.34355611625479e-12;1.47260201229228e-09;17.1737066945327
chrX;17568316;+;cg26982390;;OpenSea;NHS;NM_198270;Body;;;;;;;;-0.141924182633053;0.844296173684211;-9.87972565335693;5.5306965686607e-12;1.52321644666842e-09;17.1392427141536
chrX;148713830;-;cg12883250;chrX:148712839-148713679;S_Shore;TMEM185A;NM_032508;TSS1500;;;;;;;;0.237816481204482;0.232856368684211;9.87392442034741;5.62022732919999e-12;1.54690133775361e-09;17.1231649161588
chrX;152801187;+;cg10290730;;OpenSea;"ATP2B3;ATP2B3";"NM_021949;NM_001001344";"TSS1500;TSS1500";;;;;;;;-0.122820617927171;0.812255042105263;-9.87061037609082;5.67203325620947e-12;1.56017968029344e-09;17.1139782451576
chrX;40036466;-;cg16802801;chrX:40036252-40036508;Island;"BCOR;BCOR;BCOR;BCOR";"NM_001123384;NM_001123384;NM_001123383;NM_001123383";"5'UTR;1stExon;1stExon;5'UTR";;;;X:39919184-39921423;;;TRUE;0.280609474509804;0.320784215789474;9.86618910607845;5.74190461593084e-12;1.57840740673859e-09;17.1017200565046
chrX;71459115;+;cg05279113;chrX:71458560-71459202;Island;"ERCC6L;PIN4";"NM_017669;NM_001170747";"TSS1500;Body";;;;X:71375286-71375927;X:71458507-71459289;Promoter_Associated;;0.239967012240896;0.219229727105263;9.86104073241967;5.82437076871076e-12;1.60007230683909e-09;17.0874427093775
chrX;119695210;+;cg08784874;chrX:119694943-119695228;Island;"CUL4B;CUL4B";"NM_003588;NM_001079872";"Body;TSS1500";;;;X:119578972-119579561;X:119694489-119695993;Promoter_Associated;TRUE;0.187654336638655;0.18767809;9.85945227776865;5.85005684640232e-12;1.60612118700123e-09;17.0830369437966
chrX;73640648;-;cg03280420;chrX:73639898-73640778;Island;SLC16A2;NM_006517;TSS1500;;;;X:73556482-73557723;;;;0.268237857366947;0.265534529473684;9.85917544243266;5.85454518086316e-12;1.60634633639142e-09;17.082269074647
chrX;105855386;-;cg23157067;chrX:105855028-105855297;S_Shore;CXorf57;NM_018015;1stExon;;;;X:105741696-105742260;X:105854773-105855719;Unclassified_Cell_type_specific;;0.303306293977591;0.277846080263158;9.85730020614152;5.88504075113293e-12;1.61370249535637e-09;17.0770673930524
chrX;49033828;-;cg23194346;chrX:49032261-49032567;S_Shore;PRICKLE3;NM_006150;Body;;;;;;;;-0.161535570868347;0.818613189473684;-9.85123737466055;5.98474597661451e-12;1.64001514527121e-09;17.0602466703875
chrX;31089692;-;cg04515986;chrX:31089886-31090330;N_Shore;FTHL17;NM_031894;1stExon;;;;X:30999454-31000240;;;;-0.246115165826331;0.633920557894737;-9.84638542531229;6.06577418658733e-12;1.66117997461122e-09;17.0467819519147
chrX;47519898;-;cg20687573;chrX:47518015-47518850;S_Shore;"UXT;UXT";"NM_004182;NM_153477";"TSS1500;TSS1500";;;;;;;;-0.142453650980392;0.768420931578947;-9.84421489117329;6.10238271362151e-12;1.67016112489107e-09;17.0407574716406
chrX;120006555;+;cg03518772;chrX:120008631-120009630;N_Shelf;CT47B1;NM_001145718;3'UTR;;;;;;;;-0.176674072829132;0.760193410526316;-9.84224307493486;6.13583438065781e-12;1.67826759439574e-09;17.0352840130913
chrX;118012978;-;cg05793108;chrX:118012977-118013279;Island;;;;;;;X:117897006-117897264;;;;-0.182668494117647;0.760388815789474;-9.84164772670102;6.14597100922276e-12;1.67999081699294e-09;17.0336313179306
chrX;77084159;+;cg08057040;;OpenSea;MAGT1;NM_032121;3'UTR;;;;;;;;-0.128631352380952;0.747421752631579;-9.83970796511006;6.17911642223761e-12;1.68799737851749e-09;17.028246190293
chrX;16668107;+;cg14453321;;OpenSea;"CTPS2;CTPS2;S100G;CTPS2";"NM_019857;NM_001144002;NM_004057;NM_175859";"Body;Body;TSS200;Body";;;;;;;;-0.148079203361345;0.77525137368421;-9.83905093144721;6.19038456108482e-12;1.69002129728011e-09;17.0264220347988
chrX;119444838;-;cg04455999;chrX:119444859-119445272;N_Shore;"FAM70A;FAM70A;FAM70A";"NM_017938;NM_001104544;NM_001104545";"Body;Body;Body";;CDMR;;X:119328165-119329291;;;;0.269170328291316;0.2789368;9.83782351870058;6.21149072124683e-12;1.69472687401674e-09;17.0230141558738
chrX;99917334;+;cg08141744;;OpenSea;SRPX2;NM_014467;Body;;;;;;;;-0.142676853221288;0.859582794736842;-9.83126501560897;6.32551500335833e-12;1.72476234248482e-09;17.0048013042009
chrX;52685166;-;cg04598095;;OpenSea;SSX7;NM_173358;TSS1500;;;;;;;;-0.158035320448179;0.82909877368421;-9.82810269824779;6.3812524746897e-12;1.73887740116772e-09;16.9960175911016
chrX;30910045;-;cg05873659;chrX:30906901-30907728;S_Shelf;;;;;;;;;;;-0.121264332212885;0.852866394736842;-9.82421360286114;6.45048512684805e-12;1.75665002424581e-09;16.9852133713079
